"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Zhai M.; Wu T.; Du K.; Chen C.; Shibayama N.; Narmandakh K.; Khan A.H.H.; Wang Y.-C.; Shang J.; Staykov A.; Song J.T.; Ida S.; Wang P.; Yamada S.; Tamada K.; Zhao S.; Wang A.; Guo Z.; Matsushima T.; Miyasaka T.; Cheng M.","Zhai, Mengde (57222084539); Wu, Tianhao (57204598642); Du, Kaihuai (57981074700); Chen, Cheng (56218487700); Shibayama, Naoyuki (24072218200); Narmandakh, Khongorzul (60401988500); Khan, Abdul Haseeb Hassan (59817223500); Wang, Ying-Chiao (37012966100); Shang, Juan (57206935039); Staykov, Aleksandar (16053634300); Song, Jun Tae (57191998334); Ida, Shintaro (7004856855); Wang, Pangpang (15129265800); Yamada, Sunao (7404922523); Tamada, Kaoru (7103030548); Zhao, Shuai (56623638700); Wang, Aili (57222900250); Guo, Zhanglin (57201200699); Matsushima, Toshinori (11840337600); Miyasaka, Tsutomu (7103258726); Cheng, Ming (55452863800)","57222084539; 57204598642; 57981074700; 56218487700; 24072218200; 60401988500; 59817223500; 37012966100; 57206935039; 16053634300; 57191998334; 7004856855; 15129265800; 7404922523; 7103030548; 56623638700; 57222900250; 57201200699; 11840337600; 7103258726; 55452863800","Interfacial dipole engineering by self-assembled molecules in n-i-p and p-i-n perovskite solar cells","2026","Nature Communications ","17","1","2374","","","","0","10.1038/s41467-026-69198-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105033498767&doi=10.1038%2fs41467-026-69198-2&partnerID=40&md5=673d1aec19f539e8427ac2f0e52801cf","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105033498767"
"Wu T.; Raju T.B.; Li H.; Shang J.; Cao Q.; Wu L.; Narmandakh K.; Song J.T.; Staykov A.; Zhang C.; Ba Q.; Zhao L.; Nie R.; Wang P.; Yamada S.; Dong H.; Wang Y.; Wang S.; Matsushima T.; Guo Z.","Wu, Tianhao (57204598642); Raju, Telugu Bhim (56347325500); Li, Hengji (60401876200); Shang, Juan (57206935039); Cao, Qianwen (57219351483); Wu, Lifang (58671460500); Narmandakh, Khongorzul (60401988500); Song, Jun Tae (57191998334); Staykov, Aleksandar (16053634300); Zhang, Chengxi (57203013008); Ba, Qiankai (57208404248); Zhao, Luyao (58862263800); Nie, Riming (57208850745); Wang, Pangpang (15129265800); Yamada, Sunao (7404922523); Dong, Hongliang (55460799400); Wang, Yanbo (57190221328); Wang, Shenghao (37113195900); Matsushima, Toshinori (11840337600); Guo, Zhanglin (57201200699)","57204598642; 56347325500; 60401876200; 57206935039; 57219351483; 58671460500; 60401988500; 57191998334; 16053634300; 57203013008; 57208404248; 58862263800; 57208850745; 15129265800; 7404922523; 55460799400; 57190221328; 37113195900; 11840337600; 57201200699","Hole-Selective Monolayer Molecules with Spatially Separated Carrier Orbitals and Twisted π-Skeleton for Inverted Perovskite Solar Cells and Modules","2026","ACS Nano","20","6","","5318","5331","13","2","10.1021/acsnano.5c21709","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105030297477&doi=10.1021%2facsnano.5c21709&partnerID=40&md5=65fafe8d4b11823035df784de600d40f","Article","Final","","Scopus","2-s2.0-105030297477"
