"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Redarce T.; Iwata K.; Ogawa Y.; Tsuzaki K.; Shibata A.; Matsunaga H.","Redarce, Timothee (57218620439); Iwata, Keiichiro (57310310300); Ogawa, Yuhei (57192435885); Tsuzaki, Kaneaki (56140522600); Shibata, Akinobu (23996188500); Matsunaga, Hisao (7202181027)","57218620439; 57310310300; 57192435885; 56140522600; 23996188500; 7202181027","Ausformed high-strength low-alloy steel exhibits exceptional resistance to fatigue crack-growth in high-pressure hydrogen environments","2025","International Journal of Fatigue","193","","108814","","","","9","10.1016/j.ijfatigue.2025.108814","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85215214489&doi=10.1016%2fj.ijfatigue.2025.108814&partnerID=40&md5=bc8e416f22c19a011f1c6fe95bf11c99","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85215214489"
"Ogawa Y.; Hosoi H.; Tsuzaki K.; Redarce T.; Takakuwa O.; Matsunaga H.","Ogawa, Yuhei (57192435885); Hosoi, Hyuga (57218616128); Tsuzaki, Kaneaki (56140522600); Redarce, Timothée (57218620439); Takakuwa, Osamu (57202604134); Matsunaga, Hisao (7202181027)","57192435885; 57218616128; 56140522600; 57218620439; 57202604134; 7202181027","Hydrogen, as an alloying element, enables a greater strength-ductility balance in an Fe-Cr-Ni-based, stable austenitic stainless steel","2020","Acta Materialia","199","","","181","192","11","96","10.1016/j.actamat.2020.08.024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089809380&doi=10.1016%2fj.actamat.2020.08.024&partnerID=40&md5=15f80a934c61452f890ff2b76fabb496","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85089809380"
