"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Wei X.; Kakimoto T.; Umehara Y.; Nakajima H.; Ito K.; Inagaki H.; Mori S.","Wei, Xuesong (58350172800); Kakimoto, Takumi (58350805600); Umehara, Yutaro (57211801868); Nakajima, Hironori (7404046109); Ito, Kohei (35750139500); Inagaki, Hiromitsu (7202836711); Mori, Shoji (35394304500)","58350172800; 58350805600; 57211801868; 7404046109; 35750139500; 7202836711; 35394304500","Improvement of the critical current density of alkaline water electrolysis based on the hydrodynamic similarity between boiling and water electrolysis","2023","International Journal of Heat and Mass Transfer","214","","124420","","","","13","10.1016/j.ijheatmasstransfer.2023.124420","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162879468&doi=10.1016%2fj.ijheatmasstransfer.2023.124420&partnerID=40&md5=8ace24d55d9c5632a0484d375baf8470","Article","Final","","Scopus","2-s2.0-85162879468"
"Wei X.; Umehara Y.; Nakajima H.; Ito K.; Etoh A.; Mori S.","Wei, Xuesong (58350172800); Umehara, Yutaro (57211801868); Nakajima, Hironori (7404046109); Ito, Kohei (35750139500); Etoh, Atsuroh (55992824600); Mori, Shoji (35394304500)","58350172800; 57211801868; 7404046109; 35750139500; 55992824600; 35394304500","Effect of mesh size of Ni wire mesh electrodes on alkaline water electrolysis performance: A study based on the observation of bubble departure behavior","2025","International Journal of Hydrogen Energy","120","","","189","200","11","3","10.1016/j.ijhydene.2025.03.267","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105000648453&doi=10.1016%2fj.ijhydene.2025.03.267&partnerID=40&md5=f47abb20daff0fbcad046dd7088480c2","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105000648453"
